FieldID,Var1,Var2,Var3,Var4,Var5,Var6
4337,89.5,22.375,2.11,31,12,0
4338,52.5,13.125,1.64,17,8,0
4339,63,15.75,1.96,18,11,0
4340,50.5,99,1.86,21,12,0
4341,89,22.25,2.15,42,4,0
4342,78.5,19.625,2.14,25,9,0
4343,47,11.75,2.11,15,7,0
4344,38.125,9.53125,4.96,68,13,0
4345,61.5,15.375,2.04,30,4,0
4346,46.5,85,1.58,41,5,0
4347,82,20.5,2.66,49,17,0
4348,26,56,0.96,18,4,0
4349,58,14.5,2.45,35,10,0
4350,55.25,13.8125,6.97,157,49,0
4351,61,97,1.95,44,7,0
4352,58,74,1.56,35,15,0
4353,51.5,86,1.53,27,12,0
4354,54,13.5,1.77,45,10,0
4355,89,22.25,2.28,36,21,0
4356,87.5,21.875,3.5,51,10,0
4357,79,19.75,2.61,27,23,0
4358,35.375,8.84375,4.22,96,19,0
4359,75,18.75,2.37,62,6,0
4360,26.25,6.5625,3.56,59,16,0
4361,30.125,7.53125,3.18,45,24,0
4362,48.5,12.125,5.16,96,21,0
4363,48.875,12.21875,4.8,84,31,0
4364,25.5,6.375,2.82,87,12,0
4365,82,20.5,2.07,34,12,0
4366,35.375,8.84375,4.42,66,27,0
4367,37.5,90,1.56,16,3,0
4368,51.5,98,1.49,14,6,0
4369,47.5,11.875,1.77,27,9,0
4370,26.875,6.71875,3.1,65,11,0
4371,71.5,17.875,2.24,48,18,0
4372,74.5,18.625,1.52,47,10,0
4373,43.625,10.90625,4.23,80,35,0
4374,65.5,16.375,2,34,5,0
4375,76.875,19.21875,8.44,164,40,0
4376,58.75,14.6875,7.07,127,25,0
4377,48.5,12.125,1.6,22,11,0
4378,71,17.75,2.16,54,12,0
4379,80.5,20.125,3.22,54,12,0
4380,34.25,8.5625,3.85,84,18,0
4381,32,8,4.24,46,20,0
4382,37,9.25,4.6,67,17,0
4383,38,81,1.76,10,3,0
4384,39,86,1.5,23,5,0
4385,54.5,13.625,1.54,36,3,0
4386,50.5,85,1.21,32,6,0
4387,60.5,15.125,1.12,21,5,0
4388,61,15.25,1.95,18,16,0
4389,46,11.5,1.75,37,6,0
4390,42.5,10.625,1.99,30,4,0
4391,55,13.75,1.73,24,13,0
4392,80,20,1.65,32,5,0
4393,52,13,1.35,35,5,0
4394,39.5,9.875,1.73,16,3,0
4395,42.5,95,1.67,42,10,0
4396,50,12.5,2.21,28,11,0
4397,79.5,19.875,2.55,42,24,0
4398,57.5,14.375,1.69,15,4,0
4399,67.5,16.875,2.51,41,16,0
4400,70,85,2.13,35,16,0
4401,42,96,1.49,26,4,0
4402,31.375,7.84375,4.86,120,14,0
4403,48,12,1.72,28,8,0
4404,62,15.5,1.71,30,15,0
4405,43.375,10.84375,4.79,78,27,0
4406,43.5,77,1.69,39,11,0
4407,50,12.5,2.06,22,2,0
4408,61,15.25,2.22,32,5,0
4409,50.5,12.625,1.84,56,15,0
4410,63.5,15.875,2.07,43,5,0
4411,55,13.75,1.47,47,4,0
4412,77.5,19.375,2.66,52,13,0
4413,84,21,3.1,69,26,0
4414,50.75,12.6875,6.53,123,24,0
4415,62,15.5,1.93,35,6,0
4416,66.5,16.625,1.69,34,11,0
4417,38,85,1.69,39,1,0
4418,49,12.25,1.28,28,4,0
4419,44.5,11.125,1.63,34,6,0
4420,88,22,2.91,58,9,0
4421,51.5,99,1.38,24,8,0
4422,40.5,10.125,1.6,21,5,0
4423,46.5,11.625,1.59,25,9,0
4424,52,13,1.48,28,2,0
4425,40,10,1.89,59,6,0
4426,39,9.75,1.59,18,2,0
4427,65.5,94,1.92,20,5,0
4428,28,75,1.39,40,4,0
4429,52.5,13.125,1.78,50,2,0
4430,23.5,64,0.84,33,5,0
4431,42,10.5,1.82,50,6,0
4432,28,35,1.03,25,3,0
4433,42.125,10.53125,3.27,46,21,0
4434,41.5,72,0.96,21,0,0
4435,81.5,20.375,1.82,40,3,0
4436,75.5,18.875,2.06,41,3,0
4437,48,12,1.18,24,0,0
4438,42.5,80,1.12,27,4,0
4439,51.5,100,1.29,31,3,0
4440,44,94,1.29,35,3,0
4441,60,15,1.23,29,2,0
4442,54,13.5,1.42,44,1,0
4443,37.5,9.375,1.18,25,0,0
4444,88,22,1.96,43,2,0
4445,62.5,15.625,1.59,40,5,0
4446,59,14.75,1.93,22,4,0
4447,63.5,15.875,1.74,46,3,0
4448,54.5,13.625,1.62,19,1,0
4449,55,13.75,1.62,29,1,0
4450,73.5,18.375,1.8,33,8,0
4451,77.5,19.375,1.83,30,6,0
4452,49,12.25,1.34,27,7,0
4453,87.5,21.875,1.71,37,5,0
4454,60,15,1.62,47,6,0
4455,54.5,93,1.33,36,4,0
4456,74.5,18.625,2.42,50,2,0
4457,66,16.5,2.3,43,5,0
4458,93,23.25,2.17,53,6,0
4459,68,17,1.62,57,4,0
4460,50,12.5,1.15,30,3,0
4461,69.5,17.375,1.92,47,3,0
4462,61.5,91,1.49,36,3,0
4463,36.5,73,1.31,17,2,0
4464,89.5,22.375,3.9,64,7,0
4465,34.5,40,1.59,24,5,0
4466,56,90,2.13,37,4,0
4467,30,63,1.84,24,1,0
4468,53,13.25,1.52,24,4,0
4469,54,13.5,1.71,23,5,0
4470,56,97,1.96,31,5,0
4471,40,10,1.32,20,4,0
4472,41,76,1.38,26,3,0
4473,52,13,1.67,34,2,0
4474,70.5,17.625,1.9,32,4,0
4475,37,47,1.49,28,2,0
4476,62.5,15.625,1.58,29,3,0
4477,43.75,10.9375,4.57,134,10,0
4478,39.5,9.875,0.87,37,4,0
4479,50.5,12.625,1.4,23,8,0
4480,55.5,13.875,1.02,50,1,0
4481,62.5,15.625,1.69,39,2,0
4482,92.5,23.125,1.86,34,4,0
4483,57.5,14.375,2.27,38,6,0
4484,98.5,24.625,2.18,47,11,0
4485,57,14.25,1.07,15,4,0
4486,70,17.5,1.27,36,2,0
4487,67,16.75,2.72,33,5,0
4488,43,67,1.9,34,4,0
4489,38,84,1.57,29,0,0
4490,46.5,11.625,1.58,56,9,0
4491,41,10.25,2.29,29,8,0
4492,46.5,78,1.79,27,3,0
4493,91.5,22.875,1.88,46,5,0
4494,45.5,11.375,1.2,53,5,0
4495,52.5,13.125,1.3,30,6,0
4496,51,12.75,1.25,34,4,0
4497,42,76,1.19,35,4,0
4498,42.5,10.625,1.58,30,4,0
4499,35.625,8.90625,2.82,66,10,0
4500,55,13.75,1.47,36,6,0
4501,56.5,14.125,4.89,140,13,0
4502,30.5,87,0.55,20,3,0
4503,23,56,0.53,18,2,0
4504,54.5,13.625,0.92,24,1,0
4505,60.5,82,1.18,28,8,0
4506,68.5,17.125,2.1,31,5,0
4507,51,12.75,1.4,20,4,0
4508,38.5,9.625,1.32,23,4,0
4509,32.375,8.09375,2.43,58,6,0
4510,27.5,98,0.99,13,2,0
4511,45,11.25,1.17,28,9,0
4512,35.5,78,0.95,14,2,0
4513,64,16,1.5,43,3,0
4514,79,19.75,1.95,37,5,0
4515,81.5,20.375,2.57,51,12,0
4516,61.5,84,1.74,16,6,0
4517,47,11.75,1.57,31,10,0
4518,48,92,2.18,29,4,0
4519,42.5,93,1.19,33,5,0
4520,58.5,14.625,1.09,25,0,0
4521,53.5,13.375,1.46,30,5,0
4522,64.5,16.125,1.46,27,2,0
4523,35.5,75,0.97,20,5,0
4524,39.625,9.90625,4,83,11,0
4525,58.5,14.625,0.91,22,14,0
4526,43.5,10.875,1.41,42,8,0
4527,64.5,16.125,1.74,37,2,0
4528,42,88,1.43,39,4,0
4529,57,14.25,2.24,34,6,0
4530,55.5,13.875,1.37,29,6,0
4531,78,19.5,1.7,39,5,0
4532,54.5,13.625,1.48,34,5,0
4533,35.75,8.9375,3.28,72,13,0
4534,66.5,16.625,1.77,34,4,0
4535,43,94,1.02,22,4,0
4536,39,93,1.35,32,3,0
4537,50.125,12.53125,4.37,144,20,0
4538,54.5,13.625,2.02,36,6,0
